uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
WQNI284,PLCMRS,15,0,3,3264467,YW,234000.000,0,0.0,42.7,0.0,0.0,POINT,40.270917,-76.103639,,,,,,,,,ULS
WQRB478,PLCMRS,15,0,3,3465511,YW,82200.000,0,0.0,82.3,0.0,0.0,POINT,40.174833,-76.158333,,,,,,,,,ULS
WQRB478,PLCMRS,15,0,8,3465511,YW,44100.000,0,0.0,30.6,0.0,0.0,POINT,40.156750,-76.308000,,,,,,,,,ULS
WQRB478,PLCMRS,15,0,4,3465511,YW,19200.000,0,0.0,42.2,0.0,0.0,POINT,40.241222,-76.371583,,,,,,,,,ULS
WQRB478,PLCMRS,15,0,5,3465511,YW,28400.000,0,0.0,36.5,0.0,0.0,POINT,40.161806,-76.396528,,,,,,,,,ULS
WQRB483,PLCMRS,15,0,3,3465516,YW,128200.000,0,0.0,31.1,0.0,0.0,POINT,40.090639,-76.319139,,,,,,,,,ULS
WPYR587,PLCMRS,19,0,3,2552716,IG,50000.000,0,0.0,76.2,0.0,0.0,POINT,40.068444,-76.357278,,,,,,,,,ULS
WQRB483,PLCMRS,15,0,4,3465516,YW,75000.000,0,0.0,70.4,0.0,0.0,POINT,40.039000,-76.303861,,,,,,,,,ULS
WQNI287,PLCMRS,15,0,1,3264470,YW,38000.000,0,0.0,78.6,0.0,0.0,POINT,40.038167,-76.306083,,,,,,,,,ULS
WQRB483,PLCMRS,15,0,6,3465516,YW,71600.000,0,0.0,59.4,0.0,0.0,POINT,40.018861,-76.284694,,,,,,,,,ULS
WQRB483,PLCMRS,15,0,5,3465516,YW,64300.000,0,0.0,42.6,0.0,0.0,POINT,40.004306,-76.355583,,,,,,,,,ULS
WQRB483,PLCMRS,15,0,8,3465516,YW,237000.000,0,0.0,59.7,0.0,0.0,POINT,39.929528,-76.397111,,,,,,,,,ULS
WQNI284,PLCMRS,15,0,2,3264467,YW,35000.000,0,0.0,42.7,0.0,0.0,POINT,39.901917,-76.346472,,,,,,,,,ULS
WQRB480,PLCMRS,15,0,2,3465513,YW,237100.000,0,0.0,42.7,0.0,0.0,POINT,39.901917,-76.346472,,,,,,,,,ULS
WQRB485,PLCMRS,15,0,4,3465518,YW,175800.000,0,0.0,59.4,0.0,0.0,POINT,39.842611,-76.315361,,,,,,,,,ULS
WQRB480,PLCMRS,15,0,3,3465513,YW,162200.000,0,0.0,82.3,0.0,0.0,POINT,39.892111,-76.237778,,,,,,,,,ULS
WQNI284,PLCMRS,15,0,4,3264467,YW,42000.000,0,0.0,79.2,0.0,0.0,POINT,40.072722,-76.021083,,,,,,,,,ULS
WQRB480,PLCMRS,15,0,5,3465513,YW,74130.000,0,0.0,79.2,0.0,0.0,POINT,40.072722,-76.021083,,,,,,,,,ULS
