uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
K30CD,TV_US,30,8871,0,137751,TX,3.000,21074,0.0,1518.0,8.0,0.0,POINT,40.716584,-116.112022,,,,,,,,,CDBS
K35BR,TV_US,35,8870,0,137750,TX,3.000,21075,0.0,1528.0,8.0,0.0,POINT,40.716584,-116.112022,,,,,,,,,CDBS
K18JG-D,TV_US,18,185445,0,1480215,LD,300.000,23503,0.0,2268.5,15.5,0.0,POINT,40.620746,-116.688981,,,,,,,,,CDBS
K24JL-D,TV_US,24,185493,0,1480214,LD,300.000,23503,0.0,2268.5,15.5,0.0,POINT,40.620746,-116.688981,,,,,,,,,CDBS
K26KG-D,TV_US,26,185494,0,1480212,LD,300.000,23503,0.0,2268.5,15.5,0.0,POINT,40.620746,-116.688981,,,,,,,,,CDBS
K28LH-D,TV_US,28,185496,0,1480210,LD,300.000,23503,0.0,2268.5,15.5,0.0,POINT,40.620746,-116.688981,,,,,,,,,CDBS
K30LB-D,TV_US,30,185501,0,1480202,LD,300.000,23503,0.0,2268.5,15.5,0.0,POINT,40.620746,-116.688981,,,,,,,,,CDBS
K11IY-D,TV_US,11,2700,0,1498576,LD,100.000,20789,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K13JD-D,TV_US,13,2702,0,1411278,LD,100.000,20791,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K22GM-D,TV_US,22,130480,0,1498579,LD,100.000,20748,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K32CA-D,TV_US,32,36493,0,1498574,LD,100.000,20748,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K42DZ-D,TV_US,42,19409,0,1498573,LD,100.000,20748,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K16FD-D,TV_US,16,130101,0,1442762,LD,240.000,20748,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K19IU-D,TV_US,19,187832,0,1442763,LD,240.000,20748,270.0,2235.4,3.4,0.0,POINT,40.617913,-116.690092,,,,,,,,,CDBS
K05LP,TV_US,5,129075,0,994710,TX,63.000,20784,135.0,1576.7,3.7,0.0,POINT,40.964920,-115.613955,,,,,,,,,CDBS
K16FV-D,TV_US,16,127034,0,1480726,LD,154.000,107494,135.0,1589.0,11.0,0.0,POINT,40.964920,-115.613955,,,,,,,,,CDBS
K18GT-D,TV_US,18,128751,0,1480727,LD,156.000,107493,135.0,1588.0,10.0,0.0,POINT,40.964920,-115.613955,,,,,,,,,CDBS
K08NQ-D,TV_US,8,127036,0,1480723,LD,73.000,107491,135.0,1586.0,8.0,0.0,POINT,40.964920,-115.613955,,,,,,,,,CDBS
K06NY-D,TV_US,6,128750,0,1480734,LD,62.000,103853,135.0,1586.0,6.0,0.0,POINT,40.964920,-115.613955,,,,,,,,,CDBS
K12PT-D,TV_US,12,129081,0,1480724,LD,150.000,107492,135.0,1587.0,9.0,0.0,POINT,40.964920,-115.613955,,,,,,,,,CDBS
K02KS,TV_US,2,19390,0,33851,TX,13.000,24538,261.0,1897.0,0.0,0.0,POINT,41.022144,-115.195331,,,,,,,,,CDBS
K04JR,TV_US,4,19396,0,22040,TX,133.000,20783,160.0,1905.0,0.0,0.0,POINT,41.022144,-115.195331,,,,,,,,,CDBS
K08IO-D,TV_US,8,19376,0,1323611,LD,1000.000,93108,180.0,2240.5,23.5,0.0,POINT,41.194366,-114.944212,,,,,,,,,CDBS
K22GW-D,TV_US,22,128763,0,1322524,LD,1000.000,23503,0.0,2240.5,23.5,0.0,POINT,41.194366,-114.944212,,,,,,,,,CDBS
K24GE-D,TV_US,24,129079,0,1322525,LD,1000.000,23503,0.0,2240.5,23.5,0.0,POINT,41.194366,-114.944212,,,,,,,,,CDBS
K26JB-D,TV_US,26,19399,0,1322527,LD,1000.000,23503,0.0,2240.5,23.5,0.0,POINT,41.194366,-114.944212,,,,,,,,,CDBS
K20JQ-D,TV_US,20,19389,0,1322523,LD,1000.000,23503,0.0,2237.5,20.5,0.0,POINT,41.194366,-114.944212,,,,,,,,,CDBS
K39GL,TV_US,39,128758,0,994718,TX,730.000,23500,240.0,2197.1,6.1,0.0,POINT,41.194366,-114.944212,,,,,,,,,CDBS
K33HD,TV_US,33,128762,0,994715,TX,670.000,23500,285.0,2523.1,6.1,0.0,POINT,41.120479,-114.575031,,,,,,,,,CDBS
K23DO-D,TV_US,23,62406,0,1399119,LD,22.000,93941,0.0,2173.0,6.0,0.0,POINT,42.361579,-113.455559,,,,,,,,,CDBS
K19CY-D,TV_US,19,62397,0,1319146,LD,3.700,20753,90.0,1447.0,5.0,0.0,POINT,42.574080,-112.900824,,,,,,,,,CDBS
K28NK-D,TV_US,28,191360,0,1634144,LD,400.000,23503,0.0,1462.0,6.0,0.0,POINT,42.117419,-112.657478,,,,,,,,,CDBS
K30NV-D,TV_US,30,191248,0,1634084,LD,400.000,23503,0.0,1462.0,6.0,0.0,POINT,42.117419,-112.657478,,,,,,,,,CDBS
K43MF-D,TV_US,43,182578,0,1576918,LD,400.000,23503,0.0,1469.0,12.0,0.0,POINT,42.117419,-112.657478,,,,,,,,,CDBS
K45KZ-D,TV_US,45,183056,0,1621951,LD,400.000,23503,0.0,1469.0,12.0,0.0,POINT,42.117419,-112.657478,,,,,,,,,CDBS
K47MH-D,TV_US,47,181291,0,1621957,LD,400.000,23503,0.0,1469.0,12.0,0.0,POINT,42.117419,-112.657478,,,,,,,,,CDBS
K49LB-D,TV_US,49,181292,0,1621960,LD,400.000,23503,0.0,1469.0,12.0,0.0,POINT,42.117419,-112.657478,,,,,,,,,CDBS
K15GZ-D,TV_US,15,71489,0,1446601,LD,70.000,20741,220.0,1407.8,5.8,0.0,POINT,40.741175,-114.037288,,,,,,,,,CDBS
K18KC-D,TV_US,18,189311,0,1482124,LD,70.000,20741,220.0,1407.8,5.8,0.0,POINT,40.741175,-114.037288,,,,,,,,,CDBS
K20LF-D,TV_US,20,189312,0,1446613,LD,70.000,20741,220.0,1407.8,5.8,0.0,POINT,40.741175,-114.037288,,,,,,,,,CDBS
K22KP-D,TV_US,22,189313,0,1446614,LD,70.000,20741,220.0,1407.8,5.8,0.0,POINT,40.741175,-114.037288,,,,,,,,,CDBS
K17HM,TV_US,17,22217,0,1225641,TX,133.000,20751,180.0,1464.0,3.0,0.0,POINT,40.741875,-114.035843,,,,,,,,,CDBS
K08EI,TV_US,8,71492,0,300958,TX,16.000,24538,197.0,1402.0,2.0,0.0,POINT,40.741875,-114.035843,,,,,,,,,CDBS
K10ES,TV_US,10,71491,0,287,TX,16.000,24538,197.0,1407.0,7.0,0.0,POINT,40.741875,-114.035843,,,,,,,,,CDBS
K12EB,TV_US,12,71488,0,301974,TX,16.000,24538,237.0,1407.0,7.0,0.0,POINT,40.741875,-114.035843,,,,,,,,,CDBS
K12MS-D,TV_US,12,19374,0,1415957,LD,100.000,94583,75.0,1996.0,20.0,0.0,POINT,40.821033,-115.702010,,,,,,,,,CDBS
K43IL-D,TV_US,43,125051,0,1352045,LD,75.000,20748,355.0,2178.5,2.5,0.0,POINT,39.272716,-114.996689,,,,,,,,,CDBS
K39LE-D,TV_US,39,185258,0,1596145,LD,18.000,20748,355.0,2178.5,2.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K41MB-D,TV_US,41,185259,0,1596138,LD,18.000,20748,355.0,2178.5,2.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K44KP-D,TV_US,44,185260,0,1596152,LD,18.000,20748,355.0,2178.5,2.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K03DS-D,TV_US,3,72238,0,1352047,LD,2.000,20829,355.0,2121.5,3.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K45HS-D,TV_US,45,125057,0,1355703,LD,3549.000,93104,185.0,2467.0,4.0,0.0,POINT,39.249661,-115.000577,,,,,,,,,CDBS
K07DV-D,TV_US,7,72228,0,1352041,LD,8.000,93098,355.0,2121.5,3.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K09DW-D,TV_US,9,72239,0,1352042,LD,8.000,93097,355.0,2121.5,3.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K11ED-D,TV_US,11,72252,0,1352043,LD,8.000,93096,355.0,2121.5,3.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K13NQ-D,TV_US,13,72234,0,1352044,LD,8.000,93095,355.0,2121.5,3.5,0.0,POINT,39.274105,-114.987522,,,,,,,,,CDBS
K08CB-D,TV_US,8,72235,0,1352028,LD,234.000,93107,185.0,2466.5,3.5,0.0,POINT,39.249661,-115.000577,,,,,,,,,CDBS
K10BU-D,TV_US,10,72251,0,1352029,LD,234.000,93106,185.0,2466.5,3.5,0.0,POINT,39.249661,-115.000577,,,,,,,,,CDBS
K12DE-D,TV_US,12,72232,0,1352030,LD,234.000,93105,185.0,2465.5,3.5,0.0,POINT,39.227717,-114.975854,,,,,,,,,CDBS
K40MA-D,TV_US,40,185255,0,1609106,LD,3549.000,23501,185.0,2465.0,4.0,0.0,POINT,39.249661,-115.000577,,,,,,,,,CDBS
K43NA-D,TV_US,43,185256,0,1609104,LD,3540.000,23501,185.0,2465.0,4.0,0.0,POINT,39.249661,-115.000577,,,,,,,,,CDBS
K47HV-D,TV_US,47,72249,0,1355704,LD,3549.000,23501,185.0,2465.0,4.0,0.0,POINT,39.227717,-114.975854,,,,,,,,,CDBS
K49AM-D,TV_US,49,72227,0,1355706,LD,3549.000,23501,185.0,2467.5,3.5,0.0,POINT,39.227717,-114.975854,,,,,,,,,CDBS
K32CJ-D,TV_US,32,72240,0,1352025,LD,796.000,23501,292.0,3279.5,2.5,0.0,POINT,39.162443,-114.559729,,,,,,,,,CDBS
WLEP-LD,TV_US,43,168177,0,1408740,LD,12000.000,94434,10.0,521.3,119.0,0.0,POINT,42.039222,-80.060611,,,,,,,,,CDBS
WEAO,TV_US,50,49421,0,1339241,DT,250000.000,87582,0.0,617.4,276.0,305.0,POINT,41.082833,-81.633735,,,,,,,,,CDBS
WOIO,TV_US,24,39746,1,1436697,LD,11000.000,23503,0.0,576.0,244.1,0.0,POINT,41.064778,-81.582898,,,,,,,,,CDBS
WAOH-LP,TV_US,29,41070,0,147825,CA,60600.000,18092,270.0,464.0,106.0,0.0,POINT,41.107834,-81.355108,,,,,,,,,CDBS
WDLI-TV,TV_US,49,67893,0,1408530,DT,900000.000,94242,0.0,612.0,315.0,292.0,POINT,41.055611,-81.593732,,,,,,,,,CDBS
WBNX-TV,TV_US,30,72958,0,1183277,DT,1000000.000,71743,0.0,589.8,310.0,331.2,POINT,41.383941,-81.695407,,,,,,,,,CDBS
WQHS-DT,TV_US,34,60556,0,695191,DT,525000.000,40362,0.0,588.9,278.3,333.8,POINT,41.382830,-81.701796,,,,,,,,,CDBS
WKYC,TV_US,17,73195,0,1314700,DT,868000.000,85809,0.0,579.4,262.4,307.1,POINT,41.386164,-81.689018,,,,,,,,,CDBS
WOIO,TV_US,10,39746,0,428322,DT,3500.000,19316,0.0,567.0,293.0,304.0,POINT,41.387553,-81.695129,,,,,,,,,CDBS
WVIZ,TV_US,26,18753,0,1317250,DT,150000.000,87585,0.0,590.4,273.4,336.9,POINT,41.386164,-81.689018,,,,,,,,,CDBS
WCDN-LD,TV_US,7,167001,0,1405393,LD,300.000,18122,160.0,531.3,251.5,0.0,POINT,41.383941,-81.695407,,,,,,,,,CDBS
W35AX,TV_US,35,41074,0,224713,CA,11800.000,19401,235.0,585.0,305.0,0.0,POINT,41.383941,-81.695407,,,,,,,,,CDBS
WUAB,TV_US,28,8532,0,601861,DT,200000.000,38130,0.0,599.0,278.0,337.0,POINT,41.379219,-81.719852,,,,,,,,,CDBS
WJW,TV_US,8,73150,0,1315464,DT,11000.000,85193,0.0,609.0,255.0,342.0,POINT,41.363386,-81.715963,,,,,,,,,CDBS
WLFM-LP,TV_US,6,6699,0,1503945,TX,3000.000,105816,0.0,505.7,195.1,0.0,POINT,41.382830,-81.701796,,,,,,,,,CDBS
WEWS-TV,TV_US,15,59441,0,1406016,DT,1000000.000,96991,0.0,560.5,226.1,300.7,POINT,41.373941,-81.717630,,,,,,,,,CDBS
WRAP-LP,TV_US,32,55107,0,1442715,TX,70.000,20748,180.0,326.0,50.0,0.0,POINT,41.482552,-81.585681,,,,,,,,,CDBS
WAKN-LP,TV_US,11,25724,0,1275931,TX,1500.000,71388,0.0,576.3,244.0,0.0,POINT,41.064750,-81.582870,,,,,,,,,CDBS
WVPX-TV,TV_US,23,70491,0,1433907,DT,1000000.000,87420,0.0,614.1,281.9,301.0,POINT,41.064778,-81.582898,,,,,,,,,CDBS
WRLM,TV_US,47,43870,0,1609403,DT,1000000.000,106468,0.0,488.5,145.5,154.7,POINT,41.109223,-81.335941,,,,,,,,,CDBS
WNEO,TV_US,45,49439,0,1291047,DT,500000.000,89950,0.0,612.6,224.0,253.0,POINT,40.906448,-80.910920,,,,,,,,,CDBS
W38ET-D,TV_US,38,18559,0,1481998,LD,10600.000,106195,307.0,448.8,65.8,0.0,POINT,41.691164,-81.046485,,,,,,,,,CDBS
WFXP,TV_US,22,19707,0,1274605,DT,850000.000,78512,0.0,616.3,218.5,286.0,POINT,42.040333,-80.068944,,,,,,,,,CDBS
WQLN,TV_US,50,53716,0,1557345,DT,300000.000,104030,0.0,608.3,209.9,277.6,POINT,42.042834,-80.065333,,,,,,,,,CDBS
WJET-TV,TV_US,24,65749,0,1324421,DT,523000.000,86989,0.0,634.6,236.8,304.0,POINT,42.040333,-80.068944,,,,,,,,,CDBS
W48CH,TV_US,48,68016,0,271320,TX,10200.000,0,0.0,517.0,109.0,0.0,POINT,42.038945,-80.062277,,,,,,,,,CDBS
WICU-TV,TV_US,12,24970,0,1316968,DT,5400.000,85433,0.0,650.0,230.9,306.7,POINT,42.063945,-80.005609,,,,,,,,,CDBS
WSEE-TV,TV_US,16,49711,0,1457089,DT,75000.000,68996,0.0,614.0,195.0,271.0,POINT,42.064500,-80.005053,,,,,,,,,CDBS
W32DH-D,TV_US,32,130220,0,1408729,LD,2070.000,19599,130.0,561.6,151.3,0.0,POINT,42.037833,-80.062000,,,,,,,,,CDBS
WPXI,TV_US,33,73910,3,1537212,LD,2000.000,17020,340.0,460.0,64.0,0.0,POINT,40.950340,-80.289507,,,,,,,,,CDBS
W29CO,TV_US,29,13922,0,709824,TX,8900.000,16237,90.0,481.0,94.9,0.0,POINT,41.238112,-80.430346,,,,,,,,,CDBS
WKBN-TV,TV_US,41,73153,0,1488918,DT,650000.000,101327,0.0,762.3,425.5,440.0,POINT,41.056503,-80.645269,,,,,,,,,CDBS
WYFX-LD,TV_US,19,68398,0,1421994,LD,15000.000,93845,0.0,553.7,216.9,0.0,POINT,41.056725,-80.645352,,,,,,,,,CDBS
W44CR-D,TV_US,44,49432,0,1340154,LD,1500.000,72361,0.0,509.9,195.0,0.0,POINT,41.080058,-80.640075,,,,,,,,,CDBS
WYTV,TV_US,36,4693,0,1364510,DT,1000000.000,93583,0.0,502.0,189.6,177.0,POINT,41.062003,-80.635074,,,,,,,,,CDBS
WFMJ-TV,TV_US,20,72062,0,1436020,DT,460000.000,105546,0.0,616.0,301.0,295.0,POINT,41.080058,-80.640075,,,,,,,,,CDBS
WWVW-LD,TV_US,8,264,0,1522974,LD,1500.000,20786,350.0,457.0,65.4,0.0,POINT,40.061461,-80.752028,,,,,,,,,CDBS
WWVW-LD,TV_US,8,264,0,1538326,DC,1500.000,20786,350.0,0.0,65.4,0.0,POINT,40.061461,-80.752028,,,,,,,,,CDBS
WSSS-LP,TV_US,25,270,0,266676,TX,26500.000,18064,239.0,440.0,56.0,0.0,POINT,40.366457,-80.589239,,,,,,,,,CDBS
WTOV-TV,TV_US,9,74122,0,1465815,DT,30000.000,104292,0.0,599.0,265.0,282.0,POINT,40.342569,-80.620352,,,,,,,,,CDBS
WWBP-LP,TV_US,31,268,0,1011412,TX,29000.000,18062,138.0,389.0,35.4,0.0,POINT,40.692844,-80.250339,,,,,,,,,CDBS
WPCP-CD,TV_US,27,68400,0,1523883,DC,3300.000,20753,330.0,508.0,117.9,0.0,POINT,40.619789,-80.093114,,,,,,,,,CDBS
WJMB-CD,TV_US,17,68393,0,1523933,DC,7500.000,20732,165.0,501.1,89.0,0.0,POINT,40.926175,-79.893388,,,,,,,,,CDBS
WTAE-TV,TV_US,51,65681,0,1019227,DT,1000000.000,40377,0.0,587.0,287.0,273.0,POINT,40.280348,-79.802824,,,,,,,,,CDBS
WTAE-TV,TV_US,22,65681,1,1348078,LD,8830.000,96928,40.0,488.0,133.0,0.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WPCB-TV,TV_US,50,13924,0,652434,DT,362000.000,44438,0.0,580.0,215.0,264.0,POINT,40.392847,-79.781435,,,,,,,,,CDBS
WIIC-LP,TV_US,29,68411,0,279439,TX,5920.000,17783,201.0,457.0,102.1,0.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WPGH-TV,TV_US,43,73875,0,1516786,DT,1000000.000,45946,0.0,605.8,204.8,302.8,POINT,40.495347,-80.004498,,,,,,,,,CDBS
WOSC-CD,TV_US,26,66636,0,1548140,DC,2000.000,17783,0.0,457.1,102.1,0.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WBGN-CD,TV_US,16,68405,0,1333183,DC,14000.000,92859,0.0,495.2,140.2,0.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WQED,TV_US,13,41315,0,1342061,DT,25000.000,87984,0.0,516.0,161.0,210.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WNNB-CD,TV_US,30,7622,0,1523914,DC,15000.000,17783,0.0,437.3,102.1,0.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WINP-TV,TV_US,38,41314,0,1342005,DT,500000.000,87592,0.0,521.0,166.0,213.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WBPA-LP,TV_US,30,10185,0,1105725,TX,8500.000,16996,110.0,491.0,84.4,0.0,POINT,40.494236,-80.020054,,,,,,,,,CDBS
WPCW,TV_US,11,69880,0,1319568,DT,30000.000,93597,0.0,564.1,148.1,258.9,POINT,40.493958,-80.018943,,,,,,,,,CDBS
WPXI,TV_US,48,73910,0,1050326,DT,1000000.000,65824,0.0,598.8,233.0,289.0,POINT,40.463402,-80.004220,,,,,,,,,CDBS
KDKA-TV,TV_US,25,25454,0,1016272,DT,1000000.000,33030,0.0,616.0,200.0,311.0,POINT,40.493958,-80.018943,,,,,,,,,CDBS
WPDN-LD,TV_US,24,68062,0,1430258,LD,10000.000,98276,260.0,495.0,140.0,0.0,POINT,40.446180,-79.963941,,,,,,,,,CDBS
WPMY,TV_US,42,73907,0,1133006,DT,1000000.000,43259,0.0,618.7,216.7,314.9,POINT,40.495347,-80.004498,,,,,,,,,CDBS
WMVH-CA,TV_US,26,68394,0,271437,CA,710.000,19917,315.0,389.0,83.0,0.0,POINT,40.123406,-79.895881,,,,,,,,,CDBS
WWKH-CA,TV_US,35,68409,0,252255,CA,1030.000,20717,285.0,829.0,42.7,0.0,POINT,39.854798,-79.657266,,,,,,,,,CDBS
WPXI,TV_US,23,73910,2,1364948,LD,2000.000,96865,340.0,845.0,61.0,0.0,POINT,39.854798,-79.657266,,,,,,,,,CDBS
WNPB-TV,TV_US,33,71676,0,1532968,DT,168300.000,111831,0.0,933.8,142.5,456.7,POINT,39.695829,-79.762219,,,,,,,,,CDBS
WJPW-CD,TV_US,18,68407,0,1551224,DC,3500.000,20743,202.0,345.0,30.5,0.0,POINT,40.366457,-80.589239,,,,,,,,,CDBS
WTRF-TV,TV_US,7,6869,0,1297712,DT,25400.000,87866,0.0,607.0,215.4,293.0,POINT,40.061461,-80.752028,,,,,,,,,CDBS
WVTX-CD,TV_US,28,68408,0,1542491,DC,15000.000,20433,0.0,455.2,59.0,0.0,POINT,40.054239,-80.759251,,,,,,,,,CDBS
W30CO-D,TV_US,30,167354,0,1353127,LD,4500.000,94717,0.0,455.6,64.0,0.0,POINT,40.061461,-80.752028,,,,,,,,,CDBS
WOUC-TV,TV_US,35,50141,0,1058869,DT,310000.000,68039,0.0,699.3,358.0,385.1,POINT,40.092292,-81.288445,,,,,,,,,CDBS
WIVM-LD,TV_US,39,25704,0,1410856,LD,15000.000,94372,220.0,469.3,87.3,0.0,POINT,40.898670,-81.210104,,,,,,,,,CDBS
W27DG-D,TV_US,27,50148,0,1402584,LD,2000.000,100295,0.0,395.6,30.6,0.0,POINT,40.587979,-81.487562,,,,,,,,,CDBS
WIVX-LD,TV_US,51,50144,0,1353125,LD,1100.000,93759,0.0,493.6,140.0,0.0,POINT,40.633055,-82.196110,,,,,,,,,CDBS
WIVD-LD,TV_US,22,131159,0,1317942,LD,6000.000,90757,0.0,454.8,89.0,0.0,POINT,40.358957,-81.500395,,,,,,,,,CDBS
WIVN-LD,TV_US,29,131008,0,1412648,LD,7400.000,93763,0.0,448.7,82.9,0.0,POINT,40.358957,-81.500395,,,,,,,,,CDBS
WHIZ-TV,TV_US,40,61216,0,1231999,DT,620000.000,83024,0.0,422.4,145.0,169.0,POINT,39.928401,-81.985136,,,,,,,,,CDBS
WDEM-CD,TV_US,17,54414,0,1295835,DC,1050.000,18187,90.0,356.5,137.0,0.0,POINT,39.971175,-83.027684,,,,,,,,,CDBS
WSFJ-TV,TV_US,24,11118,0,1134192,DT,1000000.000,75091,0.0,462.0,85.0,133.0,POINT,40.078952,-82.694892,,,,,,,,,CDBS
W44DC-D,TV_US,44,49182,0,1471926,LD,15000.000,20385,180.0,355.5,136.0,0.0,POINT,39.971175,-83.027684,,,,,,,,,CDBS
W23BZ-D,TV_US,23,47695,0,1421074,LD,15000.000,101422,283.0,379.3,145.0,0.0,POINT,39.892008,-83.045463,,,,,,,,,CDBS
WSYX,TV_US,48,56549,0,1398334,DT,1000000.000,97327,0.0,522.6,305.0,286.0,POINT,39.937286,-83.021017,,,,,,,,,CDBS
WTTE,TV_US,36,74137,0,1063734,DT,1000000.000,41312,0.0,508.0,290.0,271.0,POINT,39.937286,-83.021017,,,,,,,,,CDBS
WCLL-CD,TV_US,19,30244,0,1432308,DC,15000.000,98061,90.0,402.5,183.0,0.0,POINT,39.971175,-83.027684,,,,,,,,,CDBS
WGCT-CD,TV_US,8,66172,0,1580237,DC,190.000,110605,0.0,337.2,69.0,0.0,POINT,40.031175,-82.974793,,,,,,,,,CDBS
WCPX-LP,TV_US,48,53397,0,1229812,TX,150000.000,16531,0.0,379.0,157.0,0.0,POINT,40.017286,-83.019628,,,,,,,,,CDBS
WCSN-LD,TV_US,33,167758,0,1346243,LD,15000.000,16531,0.0,397.0,175.0,0.0,POINT,40.017286,-83.019628,,,,,,,,,CDBS
WBNS-TV,TV_US,21,71217,0,617732,DT,1000000.000,33374,0.0,524.0,304.0,279.0,POINT,39.971175,-83.027684,,,,,,,,,CDBS
WCMH-TV,TV_US,14,50781,0,1142983,DT,902000.000,29231,0.0,506.2,286.7,264.0,POINT,39.971175,-83.027684,,,,,,,,,CDBS
WOSU-TV,TV_US,38,66185,0,1397724,DT,503000.000,87681,0.0,611.5,330.8,329.0,POINT,40.159230,-82.922958,,,,,,,,,CDBS
WOCB-CD,TV_US,39,9939,0,1478188,DC,2400.000,16352,180.0,338.0,54.0,0.0,POINT,40.313117,-83.051020,,,,,,,,,CDBS
WXCB-CD,TV_US,45,59852,0,1483701,DC,15000.000,20399,160.0,390.1,95.0,0.0,POINT,40.612836,-83.129913,,,,,,,,,CDBS
WMNO-CA,TV_US,28,1104,0,1605631,DC,7500.000,16389,95.0,328.9,32.0,0.0,POINT,40.627558,-83.129913,,,,,,,,,CDBS
WMFD-TV,TV_US,12,41893,0,1277657,DT,14000.000,69497,5.0,558.0,137.0,180.0,POINT,40.763946,-82.617674,,,,,,,,,CDBS
WOHZ-CA,TV_US,41,41892,0,1143341,CA,13300.000,16531,175.0,533.0,112.0,0.0,POINT,40.763946,-82.617674,,,,,,,,,CDBS
WMNO-CA,TV_US,22,1104,0,124606,CA,23500.000,18052,45.0,370.0,56.0,56.0,POINT,40.825335,-82.900740,,,,,,,,,CDBS
W43CZ-D,TV_US,43,50138,0,1413708,LD,11000.000,94105,330.0,498.7,83.7,0.0,POINT,40.709224,-82.486278,,,,,,,,,CDBS
W33BW,TV_US,33,49181,0,595903,TX,30000.000,39928,313.0,550.7,148.4,0.0,POINT,40.747280,-82.314884,,,,,,,,,CDBS
WGGN-TV,TV_US,42,11027,0,1295615,DT,450000.000,90020,0.0,589.2,292.9,283.0,POINT,41.075054,-82.451280,,,,,,,,,CDBS
W41AP,TV_US,41,55669,0,138265,TX,10000.000,18123,180.0,222.0,41.0,0.0,POINT,41.455329,-82.713516,,,,,,,,,CDBS
WDTJ-LD,TV_US,18,189802,0,1534693,LD,4000.000,106158,325.0,317.9,132.0,0.0,POINT,41.653383,-83.547989,,,,,,,,,CDBS
WGTE-TV,TV_US,29,66285,0,700281,DT,49500.000,43504,0.0,494.4,313.0,313.6,POINT,41.657271,-83.431876,,,,,,,,,CDBS
WNWO-TV,TV_US,49,73354,0,1506362,DT,118000.000,97309,0.0,587.0,410.5,409.0,POINT,41.667548,-83.356041,,,,,,,,,CDBS
WMNT-CA,TV_US,48,51913,0,285984,CA,11000.000,0,0.0,310.0,130.5,0.0,POINT,41.653660,-83.530211,,,,,,,,,CDBS
WUPW,TV_US,46,19190,0,657055,DT,110000.000,40304,0.0,538.0,356.0,356.0,POINT,41.656160,-83.444654,,,,,,,,,CDBS
W38DH,TV_US,38,49188,0,1078741,TX,8200.000,69669,123.0,311.0,123.0,0.0,POINT,41.646995,-83.604935,,,,,,,,,CDBS
WTOL,TV_US,11,13992,0,1318645,DT,16900.000,90490,0.0,483.0,306.2,305.0,POINT,41.672825,-83.379652,,,,,,,,,CDBS
WTVG,TV_US,13,74150,0,1423969,DT,16700.000,103624,0.0,485.4,308.6,305.4,POINT,41.683381,-83.413542,,,,,,,,,CDBS
WBGU-TV,TV_US,27,6568,0,1317778,DT,153000.000,86992,0.0,545.0,323.4,320.0,POINT,41.136718,-83.906607,,,,,,,,,CDBS
WLMB,TV_US,5,17076,0,1042375,DT,10000.000,43356,0.0,380.0,156.0,155.0,POINT,41.744773,-84.018278,,,,,,,,,CDBS
WFHD-LP,TV_US,27,67790,0,523372,TX,1500.000,16389,90.0,348.0,83.0,0.0,POINT,42.278094,-83.742163,,,,,,,,,CDBS
WHTV,TV_US,34,29706,0,1537647,DT,185000.000,109826,0.0,574.5,268.2,288.6,POINT,42.373647,-84.069395,,,,,,,,,CDBS
WDFM-LP,TV_US,26,73389,0,691764,TX,7500.000,16237,0.0,395.0,179.0,0.0,POINT,41.291439,-84.537450,,,,,,,,,CDBS
WINM,TV_US,12,67787,0,1560695,DT,16500.000,94636,0.0,401.0,142.0,141.0,POINT,41.454217,-84.802736,,,,,,,,,CDBS
W32DS-D,TV_US,32,25069,0,1412707,LD,6800.000,97609,0.0,412.5,142.8,0.0,POINT,40.552908,-84.517260,,,,,,,,,CDBS
WFND-LD,TV_US,22,21475,0,1537268,LD,15000.000,19191,250.0,331.3,86.0,0.0,POINT,41.111164,-83.648266,,,,,,,,,CDBS
