uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
WPNB977,BAS,15,0,2,1039507,TS,0.000,0,0.0,0.0,36.6,0.0,KEYHOLE,30.434056,-91.085917,-144.6,8000,2304,,WPNB977,1039507,30.417111,-91.099806,ULS
WQCS276,BAS,44,0,2,2717677,TS,0.000,0,0.0,0.0,35.0,0.0,KEYHOLE,33.758611,-90.723889,-119.6,8000,2249,,WQCS276,2717677,33.748611,-90.745000,ULS
WPNB958,BAS,32,0,2,1039488,TS,0.000,0,0.0,0.0,30.5,0.0,KEYHOLE,31.369056,-94.646028,-109.4,8000,8155,,WPNB958,1039488,31.344611,-94.726861,ULS
WQFW996,BAS,44,0,2,2854372,TI,0.000,0,0.0,0.0,4.0,0.0,KEYHOLE,42.088611,-110.936389,-174.2,8000,30238,,WQFW996,2854372,41.817778,-110.973333,ULS
WQRM272,BAS,18,0,2,3486885,TI,0.000,0,0.0,0.0,3.0,0.0,KEYHOLE,43.457639,-108.191500,-158.0,8000,51082,,WQRM272,3486885,43.031056,-108.426194,ULS
WQAF632,BAS,23,0,2,2622546,TI,0.000,0,0.0,0.0,5.0,0.0,KEYHOLE,43.450000,-108.233333,-160.0,8000,48532,,WQAF632,2622546,43.039444,-108.437500,ULS
WMW446,BAS,19,0,2,1008806,TT,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,43.449944,-108.233972,168.9,8000,80000,,WMW446,1008806,42.399111,-107.956194,ULS
WMW447,BAS,17,0,2,1008807,TT,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,43.449944,-108.233972,168.9,8000,80000,,WMW447,1008807,42.399111,-107.956194,ULS
WQHA760,BAS,47,0,2,2919344,TI,0.000,0,0.0,0.0,6.0,0.0,KEYHOLE,42.872167,-106.354722,-178.5,8000,14626,,WQHA760,2919344,42.740556,-106.359444,ULS
WQGA246,BAS,29,0,2,2861585,TI,0.000,0,0.0,0.0,3.0,0.0,KEYHOLE,42.761944,-105.383361,124.1,8000,7587,,WQGA246,2861585,42.723611,-105.306667,ULS
WQIR314,BAS,18,0,2,3005765,TI,0.000,0,0.0,0.0,5.0,0.0,KEYHOLE,42.080556,-104.179722,-116.2,8000,1050,,WQIR314,3005765,42.076389,-104.191111,ULS
WQRZ369,BAS,42,0,2,3506342,TS,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,40.493611,-105.181639,38.3,8000,11333,,WQRZ369,3506342,40.573667,-105.098667,ULS
WQTS473,BAS,42,0,2,3579521,TS,0.000,0,0.0,0.0,6.0,0.0,KEYHOLE,39.673528,-105.218278,92.4,8000,30531,,WQTS473,3579521,39.661500,-104.862806,ULS
WPNB276,BAS,39,0,2,1038839,TT,0.000,0,0.0,0.0,9.1,0.0,KEYHOLE,40.591083,-103.040194,-124.3,8000,62035,,WPNB276,1038839,40.274972,-103.643000,ULS
WPJF665,BAS,16,0,2,1037772,TS,0.000,0,0.0,0.0,24.4,0.0,KEYHOLE,41.395639,-73.416778,-85.9,8000,2166,,WPJF665,1037772,41.397028,-73.442611,ULS
WQSC734,BAS,38,0,2,3511088,TI,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,46.798917,-100.780528,-177.4,8000,23279,,WQSC734,3511088,46.589722,-100.794444,ULS
WQSC733,BAS,45,0,2,3511087,TI,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,48.212500,-101.282028,-147.1,8000,20981,,WQSC733,3511087,48.053889,-101.434722,ULS
WQQD991,BAS,33,0,2,3422927,TT,0.000,0,0.0,0.0,5.8,0.0,KEYHOLE,48.797611,-105.357333,165.1,8000,21621,,WQQD991,3422927,48.609694,-105.281944,ULS
WPSG573,BAS,38,0,2,1960602,TT,0.000,0,0.0,0.0,7.6,0.0,KEYHOLE,48.291111,-105.252500,-174.8,8000,80000,,WPSG573,1960602,47.267778,-105.390556,ULS
WQOK765,BAS,46,0,2,3328194,TT,0.000,0,0.0,0.0,6.0,0.0,KEYHOLE,45.901250,-104.550417,31.3,8000,48128,,WQOK765,3328194,46.270667,-104.225833,ULS
WQQQ406,BAS,44,0,2,3445514,TT,0.000,0,0.0,0.0,6.0,0.0,KEYHOLE,45.901250,-104.550417,31.3,8000,48128,,WQQQ406,3445514,46.270667,-104.225833,ULS
WLE403,BAS,40,0,2,989719,TT,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,47.400000,-107.083944,-87.2,8000,26239,,WLE403,989719,47.411111,-107.431194,ULS
WLO779,BAS,50,0,2,996196,TT,0.000,0,0.0,0.0,202.7,0.0,KEYHOLE,45.597694,-110.546583,-57.3,8000,20547,,WLO779,996196,45.697417,-110.768528,ULS
WQOS897,BAS,34,0,2,3344729,TT,0.000,0,0.0,0.0,26.8,0.0,KEYHOLE,48.119806,-123.463528,105.8,8000,41645,,WQOS897,3344729,48.016306,-122.926500,ULS
WQMN711,BAS,49,0,2,3232158,TT,0.000,0,0.0,0.0,5.0,0.0,KEYHOLE,46.286222,-123.897083,53.8,8000,32977,,WQMN711,3232158,46.460944,-123.550694,ULS
WPNI879,BAS,51,0,2,1043993,TS,0.000,0,0.0,0.0,12.2,0.0,KEYHOLE,45.490111,-122.698139,-8.5,8000,14733,,WPNI879,1043993,45.621222,-122.725917,ULS
WQPY410,BAS,21,0,2,3409956,TS,0.000,0,0.0,0.0,18.0,0.0,KEYHOLE,45.454556,-122.551472,-138.6,8000,70467,,WQPY410,3409956,44.977611,-123.142611,ULS
WMU888,BAS,40,0,2,1007670,TS,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,45.454833,-122.550639,-52.0,8000,13408,,WMU888,1007670,45.529000,-122.685917,ULS
WLO425,BAS,23,0,2,995861,TS,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,43.535528,-96.743083,52.6,8000,1525,,WLO425,995861,43.543861,-96.728083,ULS
WMU669,BAS,32,0,2,1007457,TS,0.000,0,0.0,0.0,183.0,0.0,KEYHOLE,36.268361,-99.449250,18.6,8000,17727,,WMU669,1007457,36.419750,-99.386194,ULS
WQMM400,BAS,20,0,2,3229598,TS,0.000,0,0.0,0.0,39.6,0.0,KEYHOLE,35.356944,-99.269167,72.8,8000,51011,,WQMM400,3229598,35.491444,-98.732028,ULS
WQNF307,BAS,17,0,2,3258364,TS,0.000,0,0.0,0.0,39.6,0.0,KEYHOLE,35.356944,-99.269167,72.8,8000,51011,,WQNF307,3258364,35.491444,-98.732028,ULS
WPOP953,BAS,43,0,2,1047830,TS,0.000,0,0.0,0.0,76.2,0.0,KEYHOLE,29.294389,-98.258611,-58.9,8000,22984,,WPOP953,1047830,29.401333,-98.461389,ULS
WQTP297,BAS,36,0,2,3573150,TS,0.000,0,0.0,0.0,31.0,0.0,KEYHOLE,37.800278,-97.524722,126.1,8000,22490,,WQTP297,3573150,37.680833,-97.318611,ULS
WME966,BAS,16,0,2,1000653,TS,0.000,0,0.0,0.0,60.9,0.0,KEYHOLE,37.052306,-94.389056,-175.4,8000,19493,,WME966,1000653,36.877222,-94.406667,ULS
WLI872,BAS,36,0,2,992349,TS,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,38.417000,-90.433167,14.9,8000,16177,,WLI872,992349,38.557806,-90.385389,ULS
WPNI841,BAS,20,0,2,1043955,TS,0.000,0,0.0,0.0,45.7,0.0,KEYHOLE,27.752806,-97.455250,111.5,8000,5122,,WPNI841,1043955,27.735861,-97.406917,ULS
WPJB766,BAS,27,0,2,1034964,TI,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,46.527611,-120.552833,153.3,8000,51826,,WPJB766,1034964,46.110667,-120.251694,ULS
WPNI788,BAS,27,0,2,1043902,TI,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,46.527611,-120.552833,37.7,8000,11243,,WPNI788,1043902,46.607611,-120.463111,ULS
WPXK583,BAS,51,0,3,2506858,TS,0.000,0,0.0,0.0,15.0,0.0,KEYHOLE,46.235972,-119.321972,-70.2,8000,80000,,WPXK583,2506858,46.527500,-120.519444,ULS
WPXK583,BAS,51,0,2,2506858,TS,0.000,0,0.0,0.0,15.0,0.0,KEYHOLE,47.274833,-120.405361,-174.0,8000,80000,,WPXK583,2506858,46.527500,-120.519444,ULS
WPJF407,BAS,27,0,2,1037525,TI,0.000,0,0.0,0.0,24.4,0.0,KEYHOLE,45.598444,-118.523556,-40.9,8000,80000,,WPJF407,1037525,46.235944,-119.321944,ULS
WLQ903,BAS,46,0,2,997385,TT,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,45.309583,-117.736889,-177.7,8000,77947,,WLQ903,997385,44.608750,-117.776583,ULS
WLP551,BAS,42,0,2,996750,TT,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,45.439583,-117.900778,173.9,8000,80000,,WLP551,996750,44.608750,-117.776583,ULS
WLQ900,BAS,51,0,2,997382,TT,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,45.439583,-117.900778,173.9,8000,80000,,WLQ900,997382,44.608750,-117.776583,ULS
WLQ905,BAS,44,0,2,997387,TT,0.000,0,0.0,0.0,4.9,0.0,KEYHOLE,45.439556,-117.900750,173.9,8000,80000,,WLQ905,997387,44.608750,-117.776583,ULS
WQNG452,BAS,19,0,2,3261070,TT,0.000,0,0.0,0.0,7.6,0.0,KEYHOLE,45.399306,-117.388806,-52.4,8000,63716,,WQNG452,3261070,45.747083,-118.037722,ULS
WQHF394,BAS,45,0,3,2929374,TT,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,44.663306,-116.441278,135.1,8000,34467,,WQHF394,2929374,44.443028,-116.135889,ULS
WQHF394,BAS,45,0,4,2929374,TT,0.000,0,0.0,0.0,10.7,0.0,KEYHOLE,44.532944,-116.657111,103.4,8000,42648,,WQHF394,2929374,44.443028,-116.135889,ULS
WQHV350,BAS,22,0,2,2960497,TT,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,44.523500,-116.048194,139.2,8000,4296,,WQHV350,2960497,44.494222,-116.012917,ULS
WQHF394,BAS,45,0,2,2929374,TT,0.000,0,0.0,0.0,3.6,0.0,KEYHOLE,44.494222,-116.012917,-120.1,8000,11319,,WQHF394,2929374,44.443028,-116.135889,ULS
WMU823,BAS,35,0,2,1007605,TI,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,43.661556,-114.402806,-179.4,8000,80000,,WMU823,1007605,42.729889,-114.415306,ULS
WQDT484,BAS,17,0,2,2759125,TT,0.000,0,0.0,0.0,32.0,0.0,KEYHOLE,37.239167,-104.516278,-32.4,8000,19074,,WQDT484,2759125,37.384222,-104.631667,ULS
WQLQ837,BAS,50,0,2,3183030,TI,0.000,0,0.0,0.0,5.0,0.0,KEYHOLE,38.750000,-105.195556,-39.6,8000,43318,,WQLQ837,3183030,39.050278,-105.514444,ULS
WQGM469,BAS,25,0,2,2886158,TT,0.000,0,0.0,0.0,4.9,0.0,KEYHOLE,36.397528,-105.543333,-39.6,8000,66615,,WQGM469,2886158,36.859389,-106.019083,ULS
WQKL696,BAS,50,0,2,3116632,TI,0.000,0,0.0,0.0,20.0,0.0,KEYHOLE,35.960833,-105.353056,166.5,8000,63506,,WQKL696,3116632,35.404194,-105.189722,ULS
WQIA365,BAS,28,0,2,2967988,TT,0.000,0,0.0,0.0,76.2,0.0,KEYHOLE,34.476444,-104.357194,141.0,8000,71368,,WQIA365,2967988,33.975389,-103.871306,ULS
WPYH633,BAS,17,0,2,2540359,TT,0.000,0,0.0,0.0,15.0,0.0,KEYHOLE,33.634750,-105.887722,-57.5,8000,39590,,WPYH633,2540359,33.826111,-106.248333,ULS
WQUF959,BAS,34,0,2,3609816,TS,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,43.754833,-116.098500,-144.6,8000,22476,,WQUF959,3609816,43.589778,-116.259639,ULS
WQNW249,BAS,51,0,2,3296931,TT,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,44.130167,-116.008722,122.6,8000,18679,,WQNW249,3296931,44.039333,-115.812472,ULS
WME968,BAS,36,0,2,1000654,TT,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,43.654556,-121.430583,-13.7,8000,25032,,WME968,1000654,43.873444,-121.504194,ULS
WPNB680,BAS,25,0,2,1039232,TI,0.000,0,0.0,0.0,4.6,0.0,KEYHOLE,43.654556,-121.430556,-13.7,8000,25033,,WPNB680,1039232,43.873444,-121.504194,ULS
WLE426,BAS,51,0,2,989742,TT,0.000,0,0.0,0.0,0.0,0.0,KEYHOLE,45.212889,-119.295833,-57.0,8000,80000,,WLE426,989742,45.769000,-120.535861,ULS
WPJD852,BAS,21,0,2,1036410,TI,0.000,0,0.0,0.0,33.5,0.0,KEYHOLE,44.002889,-123.114528,177.5,8000,50540,,WPJD852,1036410,43.548444,-123.087278,ULS
WQAN316,BAS,43,0,2,2634837,TS,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,42.382222,-123.274722,-24.1,8000,8730,,WQAN316,2634837,42.453972,-123.318000,ULS
WQAN577,BAS,23,0,2,2635243,TS,0.000,0,0.0,0.0,10.0,0.0,KEYHOLE,42.382222,-123.274722,-24.1,8000,8730,,WQAN577,2635243,42.453972,-123.318000,ULS
WQJY864,BAS,26,0,2,3079918,TT,0.000,0,0.0,0.0,24.0,0.0,KEYHOLE,43.717667,-122.838694,-67.8,8000,17797,,WQJY864,3079918,43.777889,-123.043444,ULS
WPOU490,BAS,43,0,2,1051123,TI,0.000,0,0.0,0.0,5.5,0.0,KEYHOLE,42.189861,-120.346333,43.1,8000,2283,,WPOU490,1051123,42.204861,-120.327444,ULS
WPNN705,BAS,17,0,2,1046843,TS,0.000,0,0.0,0.0,54.9,0.0,KEYHOLE,43.430556,-89.653611,-59.2,8000,8425,,WPNN705,1046843,43.469306,-89.743083,ULS
WQDW895,BAS,46,0,2,2764302,TS,0.000,0,0.0,0.0,61.0,0.0,KEYHOLE,41.521389,-87.023889,-23.9,8000,8103,,WQDW895,2764302,41.588056,-87.063333,ULS
WQDY672,BAS,35,0,2,2767015,TS,0.000,0,0.0,0.0,61.0,0.0,KEYHOLE,41.521389,-87.023889,-51.4,8000,17977,,WQDY672,2767015,41.622222,-87.192500,ULS
WPNI800,BAS,50,0,2,1043914,TS,0.000,0,0.0,0.0,30.5,0.0,KEYHOLE,43.251667,-86.152833,-150.2,8000,9738,,WPNI800,1043914,43.175556,-86.212278,ULS
WPUP262,BAS,21,0,2,2399081,TS,0.000,0,0.0,0.0,30.5,0.0,KEYHOLE,43.251667,-86.152833,-150.3,8000,9697,,WPUP262,2399081,43.175861,-86.212000,ULS
WQQD956,BAS,46,0,2,3422827,TT,0.000,0,0.0,0.0,24.0,0.0,KEYHOLE,35.535556,-108.741667,99.2,8000,46001,,WQQD956,3422827,35.468528,-108.241306,ULS
WQQT683,BAS,36,0,2,3451194,TI,0.000,0,0.0,0.0,16.8,0.0,KEYHOLE,33.087500,-112.011944,-9.7,8000,27721,,WQQT683,3451194,33.333889,-112.061944,ULS
WQQT683,BAS,36,0,3,3451194,TI,0.000,0,0.0,0.0,30.5,0.0,KEYHOLE,33.219861,-111.875028,-54.0,8000,21521,,WQQT683,3451194,33.333889,-112.061944,ULS
WQES618,BAS,39,0,2,2799941,TS,0.000,0,0.0,0.0,2.2,0.0,KEYHOLE,34.464167,-111.871389,18.8,8000,8560,,WQES618,2799941,34.537222,-111.841389,ULS
WQUB500,BAS,51,0,2,3599410,TS,0.000,0,0.0,0.0,9.1,0.0,KEYHOLE,34.687222,-112.117361,121.3,8000,29987,,WQUB500,3599410,34.546611,-111.838111,ULS
