channel,service,country,state,city,lat,lon,fac_callsign,arn,app_id,haat,da,erp,facility_id,rcamsl,ref az,ant_id
28,DT,US,CA,LOS ANGELES,341326,1180344,KCET,BLEDT20090615ADO,1315741,926.4,DA,155,13058,1825.6,0,87581
31,DT,US,CA,LOS ANGELES,341336,1180356,KTLA,BLCDT20050713ACE,1071795,948,DA,1000,35670,1848,0,69778
34,DT,US,CA,LOS ANGELES,341336,1180359,KMEX-DT,BLCDT20121203ASI,1524303,956,DA,500,35123,1839,0,96279
36,DT,US,CA,LOS ANGELES,341332,1180352,KNBC,BLCDT20070820ACK,1200847,991,DA,665,47906,1891,0,69336
41,DT,US,CA,LOS ANGELES,341326,1180345,KLCS,BLEDT20101029ACJ,1430558,901.6,DA,1000,38430,1775.7,0,87807
42,DT,US,CA,LOS ANGELES,341248,1180341,KWHY-TV,BLCDT20060629AFB,1136103,892,DA,486,26231,1692,0,42167
43,DT,US,CA,LOS ANGELES,341338,1180400,KCBS-TV,BLCDT20090612AIQ,1317327,950.9,DA,540,9628,1844,0,85934
50,DC,US,CA,LOS ANGELES,341355,1180418,KNLA-CD,BLDTA20120620ACF,1504946,0,ND,15,167309,1921,,
11,DT,US,CA,MERCED,370419,1192549,KNSO,BLCDT20100202ABE,1355619,622,ND,45,58608,1442,,
49,DC,US,CA,MERCED-MARIPOSA,373159,1200133,KMPH-CD,BLDTL20110110AAE,1413799,0,DA,3.8,168338,1298,215,103477
18,DT,US,CA,MODESTO,380707,1204327,KUVS-DT,BLCDT20020906ABH,610680,555,DA,500,58609,911,0,36726
27,DC,US,CA,MODESTO,372848,1212102,KEXT-CA,BDFCDTA20080804AER,1260270,0,DA,15,70900,835,80,18081
31,DT,US,CA,MONTEREY,364523,1213005,KSMS-TV,BLCDT20120111ABM,1483200,700.6,DA,1000,35611,989.8,0,84053
32,DT,US,CA,MONTEREY,363205,1213714,KION-TV,BLCDT20030604ACO,664633,758,DA,46,26249,1082,310,44481
47,DT,US,CA,NOVATO,380900,1223531,KTLN-TV,BLCDT20080228ACB,1236365,402,DA,1000,49153,503,0,28688
44,DT,US,CA,OAKLAND,374519,1222706,KTVU,BLCDT20091204AAD,1423741,512,DA,1000,35703,542,0,94068
29,DT,US,CA,ONTARIO,341336,1180359,KFTR-DT,BLCDT20100401AFY,1358693,956,DA,370,60549,1839,0,96658
24,DT,US,CA,OXNARD,341248,1180341,KBEH,BLCDT20091119ACV,1343771,874,DA,1000,56384,1671,0,87357
42,DT,US,CA,PALM SPRINGS,335158,1162608,KESQ-TV,BLCDT20090612AGZ,1317353,227,DA,42,25577,496,0,92841
46,DT,US,CA,PALM SPRINGS,335200,1162559,KMIR-TV,BLCDT20091214ABB,1346412,212.5,DA,120,16749,519.6,0,87466
21,DC,US,CA,PALM SPRINGS/INDIO,335201,1162603,K21DO,BDFCDTA20130211ACW,1541168,0,DA,15,67013,488,225,111728
20,DT,US,CA,PARADISE,395749,1214238,KCVU,BLCDT20081222AAV,1285397,449,DA,172,58605,1210,350,89657
17,CA,US,CA,PASO ROBLES,353845,1204416,K17GD,BLTTA20030319AAR,632112,0,DA,11.6,68666,569,105,46256
48,DT,US,CA,PORTERVILLE,361714,1185017,KTFF-DT,BLCDT20020920ADD,611570,804,DA,197,35512,1763,0,38116
51,DT,US,CA,RANCHO PALOS VERDES,341335,1180358,KXLA,BLCDT20060322ACN,1119078,937,DA,1000,55083,1826,0,65079
7,DT,US,CA,REDDING,403610,1223900,KRCR-TV,BLCDT20110930AST,1378711,1095,DA,84,8291,1915,0,100020
9,DT,US,CA,REDDING,403609,1223901,KIXE-TV,BLEDT20080909ABK,1263980,1091,ND,15,47285,1910.1,,
23,DC,US,CA,REDDING,403914,1223112,KRDT-CD,BLDTA20110620AEA,1429736,0,DA,15,34574,996,160,101071
35,DT,US,CA,RIVERSIDE,341248,1180341,KRCA,BLCDT20091112AIM,1342494,906,DA,1000,22161,1707,0,87796
9,DT,US,CA,SACRAMENTO,381618,1213018,KVIE,BMLEDT20100913ABV,1398082,596.8,ND,33,35855,597.9,,
10,DT,US,CA,SACRAMENTO,381424,1213003,KXTV,BLCDT20120201AAM,1484371,611.9,ND,28.6,25048,613,,
20,DC,US,CA,SACRAMENTO,384958,1211905,K20JX-D,BLDTA20101006AAS,1402409,0,DA,4.7,334,135,215,20735
21,DT,US,CA,SACRAMENTO,381554,1212924,KMAX-TV,BLCDT20041018ABT,1020315,581.2,ND,850,51499,582.8,,
23,DC,US,CA,SACRAMENTO,383359,1212846,KEZT-CD,BLDTA20120202ACU,1489528,0,DA,4.5,52891,94.6,90,24161
27,DC,US,CA,SACRAMENTO,383359,1212847,KBTV-CD,BDISDTA20110826ADP,1441847,0,DA,15,2424,95.9,80,19181
31,DC,US,CA,SACRAMENTO,384228,1212832,KMUM-CA,BDISDTA20081113AFO,1324700,0,DA,15,18736,140,100,94259
35,DT,US,CA,SACRAMENTO,381554,1212924,KCRA-TV,BMLCDT20110630AGB,1433161,579,ND,1000,33875,581,,
40,DT,US,CA,SACRAMENTO,381618,1213018,KTXL,BLCDT20090918ABS,1327585,601,DA,1000,10205,602,0,85579
48,DT,US,CA,SACRAMENTO,381554,1212924,KSPX-TV,BLCDT20050110ABB,1039354,489,DA,1000,52953,490.4,0,44981
8,DT,US,CA,SALINAS,364523,1213005,KSBW,BLCDT20090901ACY,1331439,760,ND,20.6,19653,1048,,
13,DT,US,CA,SALINAS,364522,1213006,KCBA,BLCDT20030707ACL,669674,720,DA,19.8,14867,1014,0,44925
39,DC,US,CA,SALINAS,363205,1213709,KMMD-CD,BLDTL20100108ACI,1352226,0,DA,15,167838,1043.9,340,20469
33,CA,US,CA,"SALINAS/MONTEREY,ETC",364523,1213005,KDJT-CA,BLTTA20111005AHU,1448857,0,DA,9.2,52888,1019.8,0,88607
26,DT,US,CA,SAN BERNARDINO,335757,1171705,KVCR-DT,BLEDT20070904AIC,1203239,509.5,ND,475,58795,952.5,,
38,DT,US,CA,SAN BERNARDINO,341246,1180341,KPXN-TV,BLCDT20050623AAG,1069507,909.3,DA,1000,58978,1706.6,0,46152
8,DT,US,CA,SAN DIEGO,325017,1171457,KFMB-TV,BLCDT20100520ACV,1370429,227,ND,19.8,42122,309,,
10,DT,US,CA,SAN DIEGO,325020,1171456,KGTV,BLCDT20090410ANQ,1305642,227,ND,20.7,40876,307,,
18,DT,US,CA,SAN DIEGO,324150,1165604,KUSI-TV,BLCDT20060515ADM,1129396,576,DA,355,10238,819,0,39587
19,DT,US,CA,SAN DIEGO,324147,1165607,KSWB-TV,BLCDT20040722AAO,998197,598,DA,323,58827,836.4,0,65036
25,DC,US,CA,SAN DIEGO,325020,1171456,KBNT-CD,BLDTA20121203AYP,1532580,0,DA,15,4035,267,140,108786
30,DT,US,CA,SAN DIEGO,324153,1165603,KPBS,BLEDT20011203CEP,589472,567.4,DA,350,6124,811.4,0,33507
40,DT,US,CA,SAN DIEGO,324148,1165606,KNSD,BLCDT20040805AAL,1028534,566,DA,370,35277,805,0,68010
42,DC,US,CA,SAN DIEGO,324148,1165610,KSEX-CD,BLDTA20120702ACI,1506164,0,DA,10,11371,824.8,0,100415
7,DT,US,CA,SAN FRANCISCO,374519,1222706,KGO-TV,BLCDT20090824ADG,1329792,519,ND,23.8,34470,544.2,,
19,DT,US,CA,SAN FRANCISCO,374519,1222706,KOFY-TV,BLCDT20091102AAU,1339461,488.1,DA,568,51189,519,0,93277
27,DT,US,CA,SAN FRANCISCO,374112,1222603,KTSF,BLCDT20111025AGM,1453790,403.4,DA,858,37511,439,0,87876
28,DC,US,CA,SAN FRANCISCO,374115,1222601,KFTL-CD,BLDTA20100419ACP,1364380,0,DA,15,52887,422.1,90,20756
29,DT,US,CA,SAN FRANCISCO,374519,1222706,KPIX-TV,BLCDT20091112AIZ,1340821,511.7,DA,1000,25452,542.6,0,86776
30,DT,US,CA,SAN FRANCISCO,374519,1222706,KQED,BLEDT20130104ACT,1533962,511.7,DA,1000,35500,542.6,0,109395
33,DT,US,CA,SAN FRANCISCO,374519,1222706,KMTP-TV,BLEDT20100216ABJ,1355950,517,DA,480,43095,542.6,0,96999
38,DT,US,CA,SAN FRANCISCO,374519,1222706,KRON-TV,BLCDT20091110AAH,1341221,511.7,DA,1000,65526,542.6,0,96464
39,DT,US,CA,SAN FRANCISCO,374519,1222706,KCNS,BLCDT20110712ACG,1434315,511.7,DA,1000,71586,542.6,0,101051
45,DT,US,CA,SAN FRANCISCO,374519,1222706,KBCW,BLCDT20110713AAE,1435029,490.5,DA,1000,69619,521.4,0,86777
51,DT,US,CA,SAN FRANCISCO,372957,1215216,KDTV-DT,BLCDT20021015ABK,613687,701,DA,476,33778,922,0,28493
12,DT,US,CA,SAN JOSE,374107,1222601,KNTV,BLCDT20050923AHA,1087047,376.6,DA,103,35280,443.4,0,64426
36,DT,US,CA,SAN JOSE,372917,1215159,KICU-TV,BMPCDT20080619AIP,1396119,684,DA,740,34564,916,0,101511
41,DT,US,CA,SAN JOSE,374115,1222601,KKPX-TV,BLCDT20021108ABD,617623,418,DA,1000,22644,461.8,0,60706
49,DT,US,CA,SAN JOSE,372957,1215216,KSTS,BLCDT20030507AAT,592340,688,DA,257,64987,922.3,0,38067
50,DT,US,CA,SAN JOSE,372917,1215159,KQEH,BLEDT20120405ACT,1494206,661.8,DA,310,35663,888.2,0,105337
15,DT,US,CA,SAN LUIS OBISPO,352137,1203918,KSBY,BLCDT20081118AEW,1270721,515,DA,1000,19654,857,0,105044
24,DC,US,CA,SAN LUIS OBISPO,352138,1203921,KKFX-CA,BDFCDTA20110302AAP,1428748,0,DA,0.325,33870,777,250,20757
34,DT,US,CA,SAN LUIS OBISPO,352138,1203921,KTAS,BLCDT20070222AAX,1181170,453,DA,80.4,12930,784,250,75235
41,DC,US,CA,SAN LUIS OBISPO,352138,1203921,KMMA-CD,BLDTA20110930AXE,1445826,0,DA,4,58616,770,260,90221
42,CA,US,CA,SAN LUIS OBISPO,352138,1203921,KSBO-CA,BLTTL19980902JA,273516,0,DA,14,31354,830,190,17797
50,DC,US,CA,SAN LUIS OBISPO,352137,1203918,K50LZ-D,BMPDTA20110923ACR,1445490,0,DA,15,29885,765.11,0,106759
43,CA,US,CA,SAN MARCOS,330034,1165811,KSKT-CA,BLTT19941201JC,204479,0,DA,3.15,58927,897,354,16945
43,DT,US,CA,SAN MATEO,374519,1222706,KCSM-TV,BLEDT20091124AHY,1413427,511.4,DA,500,58912,542.5,0,89148
42,DC,US,CA,SANFRANCISCO-SANJOSE,372957,1215216,KAXT-CD,BLDTA20110128AEI,1415141,0,DA,12.5,37689,824,245,97671
36,DT,US,CA,SANGER,370437,1192601,KFRE-TV,BLCDT20060421AAI,1126467,607,DA,360,59013,1425.8,0,72149
33,DT,US,CA,SANTA ANA,341327,1180344,KTBN-TV,BLCDT20091019ABG,1337673,875,DA,1000,67884,1765,0,92251
17,DC,US,CA,SANTA BARBARA,342436,1194225,KSBB-LP,BDFCDTA20110520AAO,1427597,0,DA,1.2,60639,134.2,330,20732
21,DT,US,CA,SANTA BARBARA,343128,1195735,KPMR,BLCDT20110607ABB,1443775,930,DA,1000,12144,1260.5,0,98916
27,DT,US,CA,SANTA BARBARA,343132,1195728,KEYT-TV,BLCDT20061102ABJ,1157723,918,DA,250,60637,1252,0,73232
41,DC,US,CA,SANTA BARBARA,342757,1194038,KVMM-CD,BLDTA20091113AAF,1340738,0,DA,15,18741,664.14,220,88625
19,DT,US,CA,SANTA MARIA,345437,1201109,KCOY-TV,BLCDT20030604ACM,666031,579,DA,130,63165,1014,270,44568
29,DC,US,CA,SANTA MARIA,345436,1201110,KQMM-CD,BLDTL20080423AEG,1243344,0,DA,15,167844,1003,270,20484
30,CA,US,CA,SANTA MARIA,345354,1203528,KDFS-CA,BLTTL19980618JH,270069,0,DA,28.4,31351,499.76,147,18052
35,DC,US,CA,SANTA MARIA,345437,1201109,KTSB-CA,BDFCDTA20081230AAM,1297176,0,DA,0.69,31352,1020,270,18180
28,DC,US,CA,SANTA ROSA,383923,1223654,KDTV-CD,BLDTA20100730ADZ,1393824,0,DA,3.7,18148,1221.51,195,18052
32,DD,US,CA,SANTA ROSA,384010,1223752,KEMO-TV,BMPCDT20120504ADE,1504605,,,,34440,,,
32,DD,US,CA,SANTA ROSA,384010,1223752,KEMO-TV,BLCDT20090612AGW,1317477,928,DA,19.9,34440,1347,345,85294
32,DD,US,CA,SANTA ROSA,384010,1223752,KEMO-TV,BMPCDT20120504ADE,1504605,929.8,DA,50,34440,1346.9,175,109857
32,DD,US,CA,SANTA ROSA,374519,1222706,KEMO-TV,BMPCDT20120504ADE,1504605,471.9,DA,200,34440,498.2,0,
25,DT,US,CA,STOCKTON,381424,1213003,KOVR,BPCDT20111004AAN,1446705,615.6,ND,1000,56550,616.7,,
26,DT,US,CA,STOCKTON,381424,1213003,KTFK-DT,BLCDT20110819ABS,1440290,595,DA,850,20871,597,77,87069
46,DT,US,CA,STOCKTON,381554,1212924,KQCA,BLCDT20060623AAM,1134890,580,ND,600,10242,583,,
23,DT,US,CA,TWENTYNINE PALMS,340217,1164847,KVMD,BLCDT20060615AAB,1130571,784,DA,150,16729,2450,100,36709
34,DT,US,CA,VALLEJO,374519,1222706,KFSF-DT,BLCDT20100513ABB,1367692,498,DA,370,51429,523.7,135,96898
45,DC,US,CA,VAN NUYS,341703,1182817,KSKJ-CD,BLDTA20100309ACE,1359617,0,DA,1,36717,458,180,20753
49,DT,US,CA,VENTURA,341335,1180357,KJLA,BLCDT20041117AAB,1028096,937,DA,1000,14000,1826,0,65163
8,DC,US,CA,VISALIA,361714,1185017,KFAZ-CA,BDFCDVA20080801ANV,1260106,0,DA,0.139,68406,1772,260,88547
28,DT,US,CA,VISALIA,364002,1185242,KMPH-TV,BLCDT20030204AGN,657131,763,DA,219,51488,2525,0,28096
50,DT,US,CA,VISALIA,361714,1185017,KNXT,BLEDT20060706AFB,1136539,834,ND,185,16950,1845,,
25,DT,US,CA,WATSONVILLE,364523,1213005,KQET,BLEDT20090624ABV,1317838,698.6,DA,81.1,8214,984.4,270,85346
36,DC,US,CO,"AVON, VAIL",393801,1063209,K36DB-CD,BLDTA20120615ABO,1504012,0,DA,0.08,23179,2310,353,20778
15,DT,US,CO,BOULDER,394017,1051306,KTFD-DT,BLCDT20110812AAS,1439856,363,DA,1000,57219,2397,0,88410
13,DT,US,CO,BROOMFIELD,394055,1052949,KBDI-TV,BLEDT20090618ACH,1430172,738,DA,33.6,22685,3508,0,105347
45,DT,US,CO,CASTLE ROCK,394017,1051306,KETD,BPCDT20120314ADO,1490727,348.1,DA,1000,37101,2379.6,0,108704
22,DT,US,CO,COLORADO SPRINGS,384443,1045140,KXRM-TV,BLCDT20030702ABE,668319,641,DA,51,35991,2895.7,0,44318
24,DT,US,CO,COLORADO SPRINGS,384445,1045137,KRDO-TV,BLCDT20060329AAW,1083956,675,DA,200,52579,2901.2,0,69348
49,DT,US,CO,COLORADO SPRINGS,384442,1045143,KKTV,BLCDT20110121AAN,1414568,723.8,DA,550,35037,2974.7,0,95877
7,DT,US,CO,DENVER,394351,1051354,KMGH-TV,BLCDT20100709AJY,1389485,359,DA,54,40875,2368,0,99061
9,DT,US,CO,DENVER,394351,1051354,KUSA,BLCDT20090417AIZ,1293855,352.4,DA,45,23074,2362,0,90233
18,DT,US,CO,DENVER,394349,1051500,KRMA-TV,BPEDT20120213AAN,1454381,292,DA,750,14040,2349,20,108368
19,DT,US,CO,DENVER,394351,1051354,KTVD,BLCDT20090218ABY,1293850,374,DA,1000,68581,2384,0,89527
32,DT,US,CO,DENVER,394342,1051414,KDVR,BMLCDT20130627ABX,1558955,314,DA,1000,126,2323,0,101908
34,DT,US,CO,DENVER,394358,1051408,KWGN-TV,BLCDT20091209ACA,1346854,336,ND,1000,35883,2341,,
35,DT,US,CO,DENVER,394351,1051354,KCNC-TV,BLCDT20090611AAQ,1317462,374,DA,1000,47903,2384,0,87054
39,DC,US,CO,DENVER,394031,1045224,KQDK-CD,BLDTA20121031AAN,1522383,0,DA,1,29455,1769,0,109798
40,DT,US,CO,DENVER,393559,1051235,KRMT,BLEDT20061221ACX,1165732,344,DA,74.8,20476,2438,0,72051
41,DC,US,CO,DENVER,394346,1051408,KSBS-CD,BLDTA20130528AIK,1556883,0,DA,15,168750,2255.03,100,108478
43,DT,US,CO,DENVER,400559,1045402,KPXC-TV,BLCDT20080818ACR,1262451,362,DA,1000,68695,1878,0,85397
51,DT,US,CO,DENVER,394358,1051408,KCEC,BLCDT20090304ABJ,1298722,232.5,DA,900,24514,2248.8,0,36173
15,DT,US,CO,DURANGO,371546,1075358,KREZ-TV,BLCDT20030324ADD,653087,90.4,DA,46,48589,2370.9,0,44437
20,DT,US,CO,DURANGO,371546,1075358,KRMU,BLEDT20041012AIM,1071742,130,DA,12.6,84224,2363,0,65291
33,DT,US,CO,DURANGO,371546,1075345,KRTN-TV,BLCDT20081029AAA,1275225,122,DA,50,82613,2367,0,86725
21,DT,US,CO,FORT COLLINS,403832,1044905,KFCT,BLCDT20070920ACM,1205969,233,ND,50,125,1793,,
23,DT,US,CO,GLENWOOD SPRINGS,392507,1072206,KREG-TV,BLCDT20120120ABJ,1484017,771,DA,16.1,70578,3241,0,107698
2,DT,US,CO,GRAND JUNCTION,390517,1083358,KREX-TV,BLCDT20070208ABF,1171810,27.8,DA,0.8,70596,1513.8,0,107220
7,DT,US,CO,GRAND JUNCTION,390255,1081506,KJCT,BLCDT20060623AAN,1134441,892,DA,9.7,52593,3052,0,30167
12,DT,US,CO,GRAND JUNCTION,390400,1084445,KKCO,BPCDT20110817AAK,1438935,452,DA,66.7,24766,2244,0,106208
15,DT,US,CO,GRAND JUNCTION,390358,1084446,KFQX,BLCDT20061020ACO,1135508,407,DA,71.5,31597,2200,0,29771
18,DT,US,CO,GRAND JUNCTION,390358,1084443,KRMJ,BLEDT20100430ADO,1365978,409,DA,21,14042,2204,0,98926
27,DC,US,CO,GRAND JUNCTION,390521,1081337,KGJT-LP,BLDTA20131202CIV,1604771,0,DA,1.94,71948,3082,280,20753
38,DT,US,CO,GREELEY,400559,1045402,KPJR-TV,BLCDT20090612ADP,1316098,362,DA,1000,166510,1878,0,87065
29,DT,US,CO,LONGMONT,400559,1045402,KDEN-TV,BLCDT20100317AAM,1360335,379.1,DA,800,38375,1895.8,0,87924
13,DT,US,CO,MONTROSE,383102,1075112,KREY-TV,BLCDT20060629ACV,1158927,35,DA,2.6,70579,1942.7,0,104949
8,DT,US,CO,PUEBLO,384443,1045139,KTSC,BLEDT20090612AAM,1313422,720,DA,22.4,69170,2966,0,91830
42,DT,US,CO,PUEBLO,384442,1045139,KOAA-TV,BLCDT20060810AFB,1143275,660,DA,880,59014,2912,120,68141
48,DT,US,CO,PUEBLO,384442,1045137,KVSN-DT,BLCDT20090409AIS,1307518,695,DA,350,166331,2943.5,0,91876
27,DC,US,CO,"PUEBLO, ETC.",382221,1043338,KGHB-CD,BLDTA20120817AAY,1512149,0,DA,15,24515,1649,175,108442
10,DT,US,CO,STEAMBOAT SPRINGS,402743,1065057,KRMZ,BLCDT20060711ABO,1139483,175.2,DA,0.481,20373,2532.2,0,73298
23,DT,US,CO,STERLING,400201,1035617,KCDO-TV,BLCDT20100127ADD,1372897,402,ND,1000,63158,1833,,
42,DT,US,CT,BRIDGEPORT,412143,730648,WZME,BLCDT20061218ACB,1181993,168.5,ND,780,70493,284.5,,
49,DT,US,CT,BRIDGEPORT,411644,731108,WEDW,BLEDT20100513ABG,1368813,220,DA,170,13594,304,0,98009
19,DC,US,CT,HARTFORD,414748,724752,WRDM-CD,BLDTA20130425AAW,1551846,0,DA,15,10153,304.9,110,111478
31,DT,US,CT,HARTFORD,414213,724957,WTIC-TV,BLCDT20101222AAE,1431623,506,DA,495,147,605,0,105619
33,DT,US,CT,HARTFORD,414630,724820,WFSB,BPCDT20110630AAH,1432932,288.8,ND,1000,53115,375.8,,
45,DT,US,CT,HARTFORD,414213,724957,WEDH,BLEDT20090618ACA,1318294,505,DA,490,13602,604,0,91370
46,DT,US,CT,HARTFORD,414630,724804,WUVN,BLCDT20060706AED,1138814,269,ND,217,3072,354,,
47,DC,US,CT,HARTFORD,414230,722834,WUTH-CA,BDFCDTA20120601AEQ,1501235,0,DA,15,74214,274.7,295,18125
35,DT,US,CT,NEW BRITAIN,414202,724957,WVIT,BLCDT20041203AEF,1031547,434,DA,250,74170,532,0,65777
10,DT,US,CT,NEW HAVEN,412522,725706,WTNH,BLCDT20040701AEC,989921,342,DA,20.5,74109,440,0,65037
39,DT,US,CT,NEW HAVEN,412522,725706,WCTX,BLCDT20040507AAZ,1019800,301,DA,170,33081,384,0,46284
41,DT,US,CT,NEW HAVEN,411942,725425,WEDY,BPEDT20110512AAI,1425494,94,ND,60,13595,133.7,,
26,DT,US,CT,NEW LONDON,412503,721155,WHPX-TV,BLCDT20090612AII,1378601,384,DA,475,51980,448.6,0,87428
9,DT,US,CT,NORWICH,413114,721003,WEDN,BLEDT20090618ACB,1318291,192,DA,4.2,13607,284,0,91371
20,DT,US,CT,WATERBURY,414213,724957,WCCT-TV,BLCDT20090911ABK,1327580,516,ND,52,14050,615,,
7,DT,US,DC,WASHINGTON,385701,770447,WJLA-TV,BLCDT20110706ABC,1402663,235.6,ND,52,1051,309.5,,
8,DC,US,DC,WASHINGTON,385624,770454,WMDO-LD,BLDVL20080905AAP,1264655,0,ND,0.198,167370,213.9,,
9,DT,US,DC,WASHINGTON,385701,770447,WUSA,BLCDT20110314ACQ,1420088,235.6,ND,52,65593,309.5,,
25,DC,US,DC,WASHINGTON,385624,770454,WZDC-CD,BLDTA20110815ACN,1439315,0,DA,6.8,50347,180.4,100,16383
27,DT,US,DC,WASHINGTON,385701,770447,WETA-TV,BLEDT20120731ALN,1509472,254,ND,73,65670,327,,
33,DT,US,DC,WASHINGTON,385701,770447,WHUT-TV,BPEDT20120627AAD,1502823,254,ND,1000,27772,327.2,,
35,DT,US,DC,WASHINGTON,385722,770459,WDCA,BLCDT20070411AAH,1423071,227,ND,500,51567,295.8,,
36,DT,US,DC,WASHINGTON,385722,770459,WTTG,BLCDT20080507AAA,1423082,227,ND,1000,22207,295.8,,
48,DT,US,DC,WASHINGTON,385624,770454,WRC-TV,BLCDT20000216AAT,492135,242,ND,813,47904,312,,
50,DT,US,DC,WASHINGTON,385744,770136,WDCW,BLCDT20101109AAT,1406226,253,ND,1000,30576,312,,
5,DT,US,DE,SEAFORD,385717,760535,WMDE,BNPCDT20110330AAY,1422060,144,ND,10,189357,153.1,,
44,DT,US,DE,SEAFORD,383915,753642,WDPB,BLEDT20050624AAK,1069074,196,DA,98,72335,205,70,66096
2,DT,US,DE,WILMINGTON,400230,751411,KJWP,BLCDT20131129AIH,1598839,310.8,ND,9.36,1283,378.9,,
12,DT,US,DE,WILMINGTON,400230,751423,WHYY-TV,BLEDT20110907ADS,1497816,294,DA,30,72338,359,0,109173
31,DT,US,DE,WILMINGTON,400230,751411,WPPX-TV,BPCDT20080620AMP,1277359,374,DA,1000,51984,438.6,0,90215
40,DT,US,FL,BOCA RATON,255909,801137,WBEC-TV,BLEDT20071220ABP,1224815,285,DA,1000,51349,287.3,0,80778
42,DT,US,FL,BRADENTON,274910,821539,WXPX-TV,BLCDT20100713AAA,1390445,474,ND,257,6601,495,,
35,DT,US,FL,CAPE CORAL,264742,814805,WFTX-TV,BLCDT20050311ACY,1049977,404,DA,930,70649,411.8,0,67859
21,DT,US,FL,CLEARWATER,274910,821539,WCLF,BLCDT20060627AAQ,1129447,409,DA,1000,11125,427,0,32885
26,DC,US,FL,CLEARWATER,275050,821550,WXAX-LP,BMPDTA20120606ABV,1503333,0,DA,15,57538,498.2,280,109565
17,DT,US,FL,CLERMONT,283512,810458,WKCF,BLCDT20020718AAR,607369,472,DA,1000,53465,481,0,38022
30,DT,US,FL,COCOA,283635,810335,WEFS,BLEDT20130801ABM,1566834,491,DA,300,6744,500,0,105384
51,DT,US,FL,COCOA,283512,810458,WHLV-TV,BLCDT20090615ADQ,1314757,494,DA,1000,24582,505.4,0,87171
11,DT,US,FL,DAYTONA BEACH,283635,810335,WESH,BMLCDT20040930AXX,1006540,511,DA,54.9,25738,522,0,41527
49,DT,US,FL,DAYTONA BEACH,285516,811909,WVEN-TV,BLCDT20070329ADC,1179172,428,DA,120,131,428,0,79134
48,DT,US,FL,DESTIN,305952,864313,WFBD,BLCDT20050906AAT,1082005,318.3,DA,1000,81669,372.6,0,65951
30,DT,US,FL,FORT LAUDERDALE,255909,801137,WSCV,BLCDT20090720ADZ,1324017,304,DA,1000,64971,306.3,0,87678
15,DT,US,FL,FORT MYERS,264921,814554,WBBH-TV,BLCDT20030620AAA,667967,453.9,DA,1000,71085,463.2,0,59198
31,DT,US,FL,FORT MYERS,264854,814543,WGCU,BLEDT20130624AAN,1559770,274,ND,297,62388,282.2,,
50,DT,US,FL,FORT MYERS,264801,814548,WINK-TV,BLCDT20120105ABA,1475567,443,DA,1000,22093,451.6,0,97605
34,DT,US,FL,FORT PIERCE,270719,802320,WTVX,BLCDT20090929AGC,1335121,455.7,DA,1000,35575,463,0,86991
38,DT,US,FL,FORT PIERCE,270131,801043,WTCE-TV,BLEDT20090820ACI,1328582,297,DA,1000,29715,299.9,0,87247
40,DT,US,FL,FORT WALTON BEACH,302409,865935,WPAN,BLCDT20081106AEL,1293132,219,DA,33.5,31570,222,0,97664
49,DT,US,FL,FORT WALTON BEACH,302714,865159,WAWD,BLCDT20100429AAK,1431010,61,DA,32,54938,77.9,356,105433
50,DT,US,FL,FORT WALTON BEACH,303645,873842,WFGX,BLCDT20100806AAW,1392674,582.8,DA,1000,6554,615.7,0,96359
2,DC,US,FL,GAINESVILLE,294422,822309,WBXG-CD,BDCCDVL20110831ABL,1442432,0,ND,3,189850,151.8,,
9,DT,US,FL,GAINESVILLE,293747,823425,WNBW-DT,BLCDT20090105AGT,1274607,280,DA,4.9,83965,306.2,0,89879
16,DT,US,FL,GAINESVILLE,293211,822400,WCJB-TV,BLCDT20071119AJB,1216943,254.4,DA,344,16993,279.1,0,75840
36,DT,US,FL,GAINESVILLE,294234,822340,WUFT,BLEDT20040304AAF,980353,263,ND,1000,69440,301,,
45,CA,US,FL,GAINESVILLE,293209,821918,WYME-CA,BLTTA20041001AGJ,1014937,0,DA,150,7726,177,0,42968
28,DT,US,FL,HIGH SPRINGS,293747,823424,WGFL,BLCDT20060714ABC,1139502,265,DA,168,7727,287,55,73079
47,DT,US,FL,HOLLYWOOD,255909,801137,WAMI-DT,BLCDT20090311ACD,1290211,297,DA,1000,60536,300,0,71376
47,DC,US,FL,INGLIS/YANKEETOWN,285302,823120,WYKE-CD,BLTTA20050308AAA,1049592,0,DA,15,63901,102.4,0,71666
7,DT,US,FL,JACKSONVILLE,301651,813412,WJCT,BLEDT20090617ACD,1318132,302,DA,18,73130,308,0,86010
12,DC,US,FL,JACKSONVILLE,301653,813415,WJKF-CA,BDISDVA20121022AAQ,1521277,0,DA,3,4754,195.9,0,110821
13,DT,US,FL,JACKSONVILLE,301624,813313,WTLV,BLCDT20090702AAJ,1314390,290.7,DA,53.3,65046,296.5,0,91639
19,DT,US,FL,JACKSONVILLE,301651,813412,WTEV-TV,BLCDT20030328ANV,618507,291,DA,1000,35576,296,0,42083
32,DT,US,FL,JACKSONVILLE,301651,813412,WAWS,BLCDT20030328ANQ,654641,291,DA,1000,11909,296,0,42562
34,DT,US,FL,JACKSONVILLE,301636,813347,WCWJ,BLCDT20060630AFM,1136340,282.5,DA,863,29712,288,0,71837
42,DT,US,FL,JACKSONVILLE,301624,813313,WJXT,BLCDT20020405AAX,599756,294,DA,976,53116,300,0,41583
